,Transacton_Id,Account_no,Time_stamp,Amount,Transaction_mode
14857,d4e005e9f84371a,1072630098981970,2022-07-28 22:22:03,+24850,RTGS
14858,a8b488cf10d402d,1030562420107930,2022-07-25 19:42:51,+20575,NEFT
14859,c253257551cb0e8,1045145047421210,2022-07-31 07:33:14,-25750,NEFT
14860,1d08d47cbd8e593,1036367219113560,2022-03-26 05:05:12,-18550,RTGS
14861,7423aedde076cd3,1067204793839630,2021-02-07 22:56:50,-49375,NEFT
14862,e48cfc9baaffc18,1026770740989780,2021-11-15 02:14:20,-27775,Wire Transfer
14863,a2ba056929cf96a,1066939414841280,2022-09-30 03:20:22,-54325,Wire Transfer
14864,1021f30397a8060,1016801374719230,2021-08-08 00:13:51,+38575,RTGS
14865,093aa05bc66cc41,1034705036591620,2022-01-07 00:30:13,-12700,NEFT
14866,bfac34044ebac9c,1099110231279070,2022-06-16 16:45:21,+48250,NEFT
14867,6bf5c24b8a43549,1073848218866850,2022-06-27 21:03:08,+51625,NEFT
14868,6cd663c6cb4f526,1097576355410380,2022-01-07 23:08:20,+15850,NEFT
14869,fd6107bcf64a873,1080572027541650,2022-02-27 04:31:17,+19450,Wire Transfer
14870,d487cbc76c6efdd,1072836732076900,2022-06-20 21:25:30,-53875,Cheque
14871,274596d6c2c42a3,1052898881452020,2022-01-31 09:26:50,-55225,Wire Transfer
14872,2514742bf36fa72,1075941862497480,2022-01-30 05:07:59,+59500,Cheque
14873,5995793993d19c4,1054634368375220,2022-07-05 00:26:15,+18325,RTGS
14874,1eb4095e5dc54dd,1049217229802820,2021-07-10 18:42:37,+36550,Cheque
14875,35f00580c2264ee,1025634887080340,2022-08-27 14:01:42,+28225,Cheque
14876,13ecb64c53b0ebe,1019317973212260,2021-03-01 10:32:23,-57025,Wire Transfer
14877,02ddfcbd184f286,1016592072752270,2021-06-17 16:15:02,-3475,Wire Transfer
14878,38e94a50575485b,1017239696184670,2022-08-20 00:36:50,-24175,RTGS
14879,ec81cbdb9f3a232,1034708258685020,2021-03-14 20:23:00,-18775,Wire Transfer
14880,a6f1c4ef267a4c5,1096551532886480,2022-08-08 19:06:30,+15400,NEFT
14881,6ce34bd966c7459,1035623914049010,2021-10-02 09:59:38,-37450,RTGS
14882,c4d06e53d61ebed,1060880898029460,2022-02-24 02:49:56,+34975,Wire Transfer
14883,5cc4ed036a3604e,1068479670077640,2021-05-29 22:04:59,-20575,RTGS
14884,ef13a1aab3ac226,1079829497203140,2021-03-13 02:21:56,-43975,Cheque
14885,31514df527c331d,1095995085077380,2022-07-01 16:33:07,-34525,NEFT
14886,06b823b1ab5879d,1015389285494300,2022-04-08 23:19:35,-56350,Cheque
14887,56862f07b98b04a,1028074005274290,2022-06-24 15:37:14,+20575,Wire Transfer
14888,e2f6a9f475e9f6d,1030968058980820,2022-06-03 14:16:09,-37225,NEFT
14889,d0ff5130e8b9bb1,1095759137085890,2021-12-05 21:41:36,-15850,RTGS
14890,d0b5fb1142f2c30,1078913675373130,2022-07-19 04:05:33,+53875,Wire Transfer
14891,6712a773196a24f,1078979506353640,2021-10-06 19:14:23,-52525,RTGS
14892,acc9621b9a71495,1052375897999150,2021-01-10 15:36:38,+23275,Cheque
14893,10169c6550b32ff,1071390043466000,2022-02-04 21:59:21,-36100,Wire Transfer
14894,79d0b0c015f39ba,1053105014707260,2021-10-11 12:44:49,-58150,RTGS
14895,7dd5aba723f8d8c,1031644904949970,2022-09-25 03:23:15,+30025,RTGS
14896,0d68159ab726dc9,1046596427344120,2021-10-27 06:12:42,-59950,RTGS
14897,95ad7c997addc05,1064161214232380,2022-07-09 12:11:02,-47350,NEFT
14898,bcfca02a4e216d8,1084246483186630,2021-08-08 01:09:59,-36775,NEFT
14899,4f458b41f04c597,1012089249309450,2022-07-10 15:52:09,-30925,NEFT
14900,bc71906d93f4617,1063332393436650,2021-02-21 04:34:38,-40600,RTGS
14901,1be41e4ba040a17,1033676968649520,2021-08-29 21:15:22,+31825,Cheque
14902,2224c783007d781,1060198617769430,2021-11-27 11:16:29,+40825,Wire Transfer
14903,b659436ed4012a7,1020520512492210,2021-04-16 11:09:42,-22375,RTGS
14904,34c2d7f0f7ad917,1014994102901820,2021-09-08 03:44:29,-2575,NEFT
14905,0a1a104b8c1c746,1057298489553310,2021-07-19 00:18:44,-5500,Cheque
14906,4624085d28218bb,1073659624413000,2021-09-20 08:02:42,+25525,Cheque
14907,70cdc970b86d48e,1052258504788990,2022-06-19 10:09:09,+9325,RTGS
14908,d1c5c949863601f,1031896958740620,2022-06-26 15:28:26,+29800,RTGS
14909,5c8c70fe8c73b12,1081375439727120,2021-09-06 03:06:01,+42175,RTGS
14910,5136a62a829f3c7,1047810382558530,2021-01-25 01:15:45,+2350,RTGS
14911,7795f53e95891f3,1057738795265800,2021-02-07 16:31:18,+34300,RTGS
14912,48853cc2c3df0da,1052274216830780,2021-10-05 22:39:58,+34975,NEFT
14913,2632a977802f5b9,1082367537130570,2021-09-09 19:58:39,-325,Wire Transfer
14914,47f3c466465f96a,1017191900652610,2022-04-26 11:55:29,-23725,Cheque
14915,aea7e34b44f7dac,1050151422081920,2021-08-18 02:08:23,+7525,Cheque
14916,8989d123398af35,1064411581291660,2022-07-18 03:50:24,-40375,Cheque
14917,b948f24c2519e9d,1038060536562660,2021-02-25 03:33:59,+27325,Cheque
14918,8ec0580f9e99cc8,1016829407113600,2022-01-10 00:58:33,+59050,Wire Transfer
14919,9640d1565dc76b1,1034123751911420,2022-02-18 09:51:11,-48250,Wire Transfer
14920,f290d9721bd3f63,1072725712629510,2022-09-02 13:14:54,+13825,NEFT
14921,0da04b670eecb28,1040236928797830,2021-04-22 07:12:11,-15400,NEFT
14922,19ac00ae88c9788,1076849394777620,2021-06-20 15:01:48,+5500,Wire Transfer
14923,9425144ea61fd01,1098276212339910,2022-08-02 08:37:35,-46675,Cheque
14924,c4095d5c48be3e7,1060397111769950,2021-01-30 16:55:04,+4600,NEFT
14925,ae85aeb51b34a4d,1094780671727970,2021-01-11 08:27:17,+10900,NEFT
14926,4ef01a57fb3545d,1053517066792240,2021-07-10 15:14:49,-31150,Cheque
14927,b63585be3c0a3d2,1061509883369690,2022-09-13 14:22:21,-2125,RTGS
14928,ea10c2216902fed,1074320738633140,2021-11-15 19:08:05,+10225,RTGS
14929,1937449a7f73922,1048956550855710,2022-06-17 07:52:22,-38800,RTGS
14930,52d7deda9624f81,1079076571931160,2022-07-22 18:08:51,+22825,Wire Transfer
14931,49f6822b9077722,1020227698925920,2021-07-28 10:31:38,-37900,Cheque
14932,6c35715273711e0,1069254609043530,2021-03-20 07:00:26,+44650,RTGS
14933,7c5096b6ca21b2f,1040918803018620,2022-07-10 17:27:18,-36775,NEFT
14934,65064241bb2f251,1022797721005700,2021-10-22 15:31:51,-26650,Wire Transfer
14935,77295d8daf91141,1085528924046780,2021-01-29 23:10:12,-46450,Wire Transfer
14936,4b89c0b905ef7d3,1094412421833740,2021-10-02 10:13:10,-59950,NEFT
14937,510a1aea94dae21,1099280134814980,2021-05-04 21:49:02,+25075,Cheque
14938,14e14232e2b7fed,1060702800469820,2021-04-13 21:04:57,-10225,RTGS
14939,076ff17ccd3642a,1069596760204550,2022-06-04 09:52:49,-53650,NEFT
14940,e564f1543488019,1086351310823020,2021-11-12 02:35:09,-26200,NEFT
14941,a5328fbd954e823,1088904087101870,2022-07-19 08:08:16,-23950,NEFT
14942,4b5d338bc811312,1055521379722470,2022-07-11 03:22:36,+56800,Wire Transfer
14943,cd08d51872f5af9,1024131754248040,2022-05-06 05:05:56,-18775,RTGS
14944,9b3dec8be7ca7df,1037089291828700,2022-02-05 13:18:08,+24850,RTGS
14945,38bbf782977c98a,1034262000113800,2022-02-10 21:58:28,-58375,Wire Transfer
14946,10cd26e3440b4ef,1086520770100070,2021-10-06 02:55:54,-46450,NEFT
14947,421397ed6244dfe,1067886280580150,2022-06-02 22:52:52,-33850,NEFT
14948,9c79e71957a86c3,1087437861712000,2022-04-19 03:23:28,-36325,Cheque
14949,f6682ab8dda1f8d,1039688131248760,2022-06-17 15:59:31,+28450,Wire Transfer
14950,ce1efca4c76078f,1072164447375990,2021-12-22 20:14:57,-59950,RTGS
14951,7e396c670f63b7a,1095472464562560,2022-07-28 14:18:53,+47350,RTGS
14952,17ed3e5599e04c7,1095468234386720,2022-01-17 19:05:43,-16975,Cheque
14953,c7055fbc7687bae,1038087333737220,2022-03-27 15:47:46,-25525,Cheque
14954,4aeca5ec1ad87ba,1019768710770370,2022-02-28 05:58:01,-5725,NEFT
14955,2a86aeeb49ad715,1047183352541100,2021-09-10 06:31:54,+53425,NEFT
14956,d5d94b0d752ab82,1060710369746730,2021-11-11 20:51:37,-53200,NEFT
14957,e039d8cfe6fa4dd,1083713183735450,2021-10-08 22:05:38,-34525,Wire Transfer
14958,e65978ef0c5e7e6,1091720819770750,2022-06-02 03:58:37,+39700,Cheque
14959,b6649f0652d00d9,1048259257659770,2021-01-06 08:48:48,+57025,Wire Transfer
14960,e39ebd7de714e69,1060226862124800,2022-06-28 05:45:35,+34300,NEFT
14961,c643ee8584d34e3,1061134069315140,2022-04-29 17:54:00,-39250,Cheque
14962,b696fd92e41d892,1055628126269710,2022-01-03 13:23:11,-45775,Wire Transfer
14963,370dac4fbf86ee5,1030629354214850,2021-10-12 09:38:50,-3025,Wire Transfer
14964,7e495d517481ea7,1073327766549710,2021-09-09 19:56:34,+41950,Wire Transfer
14965,29c48c5808fdf81,1089572864093530,2022-08-05 12:59:19,+20575,RTGS
14966,e2d680b037ca1d2,1056298256927300,2022-06-01 02:35:23,+20800,RTGS
14967,467a9e9f28653d2,1048429268580110,2021-10-25 23:34:55,-58375,Cheque
14968,5f8c44541cf9361,1072333133131490,2022-02-09 10:53:34,-12475,Cheque
14969,7106dbd06d560d0,1073147440060220,2022-09-12 03:43:24,-35425,Wire Transfer
14970,feae2eaf403d386,1031685626874520,2021-08-18 07:21:39,+21250,Cheque
14971,1ee6f0e24f5f7c8,1068639730463590,2021-09-13 19:50:05,+21925,NEFT
14972,9cb1d49873d88d6,1068343702483590,2022-06-12 01:37:09,-39925,RTGS
14973,dc18585f8f378d3,1047415228141270,2022-06-15 21:48:43,-44425,Cheque
14974,f4b4d502b48cbc1,1052536460262720,2021-12-09 00:21:24,+20800,NEFT
14975,155fe04af78e2c1,1064566555828390,2021-08-20 12:25:52,+22600,Cheque
14976,04a38cb5de7b4f1,1055881574405210,2022-03-01 06:01:40,+100,NEFT
14977,15624b7f83a7b06,1012478988110200,2022-04-04 10:46:02,+7075,Cheque
14978,eb2c2e4de76b137,1055785003308810,2022-09-24 15:53:32,+58375,RTGS
14979,4afccba7757a57c,1027439016687360,2021-08-06 11:03:06,+48925,RTGS
14980,516d5e9b386bc9a,1087377835705850,2021-04-10 10:07:13,-50050,NEFT
14981,f9552f15c9cb192,1056784914715400,2022-07-09 06:51:38,+1675,NEFT
14982,252885f7d12a6f6,1033013741111110,2022-09-08 02:47:28,+29125,Cheque
14983,8ce1fdc907296d6,1076470098366610,2021-10-06 15:47:20,+32725,NEFT
14984,84ccf071fff4739,1063462163755730,2021-05-27 02:41:56,-24850,Wire Transfer
14985,2ba416025fdc22f,1036995714677290,2021-04-19 10:24:45,-38575,Wire Transfer
14986,8a23544fd436de5,1060770999874330,2022-01-31 05:08:34,-13375,NEFT
14987,4fb1c7bad9193d4,1027315373835020,2021-10-09 03:03:55,+20125,RTGS
14988,fbfd4e4544e4a5d,1044164314138780,2021-09-04 03:26:41,-26650,NEFT
14989,8c43476696561e1,1081583350980240,2022-03-20 10:49:30,-52750,Cheque
14990,b7648aa5fbe24a2,1042758307441790,2021-04-18 22:30:56,+325,NEFT
14991,8109679af6fbcc7,1032884510794330,2022-06-25 18:40:26,+16075,NEFT
14992,00d2dea212617b1,1070878418996490,2021-09-28 18:11:56,-8650,Cheque
14993,39fd22aad564c2e,1090189293987110,2022-09-11 13:59:50,+32950,RTGS
14994,2bd18ed22a9db53,1016532169785020,2022-04-12 16:22:15,+33400,Cheque
14995,27f06b16d6021ba,1036580686889170,2021-08-10 00:49:12,+51850,Cheque
14996,f2a8e900b4fd1fe,1020864523931000,2021-08-08 23:53:47,-31375,Wire Transfer
14997,5efc9de27f63218,1067781373282060,2022-09-18 23:54:25,-29350,Cheque
14998,b4670da82bc555c,1032143158687290,2022-03-13 09:53:32,+50950,RTGS
14999,58dff21f223a53d,1018731626821660,2021-07-04 12:52:51,+12700,Cheque
15000,c308d23a7a8ff14,1083763814424700,2021-01-03 06:23:16,-15400,Cheque
15001,a7f5d195945ce13,1072707505063800,2021-11-03 20:49:48,-39250,NEFT
15002,9755be7372886d4,1048303574245260,2021-12-03 23:37:44,+42625,NEFT
15003,b278bf7d97612c2,1054404548900370,2021-12-23 04:41:41,+44200,Wire Transfer
15004,c9d96a06a097ff3,1074776621552200,2022-02-26 01:56:25,+32050,RTGS
15005,60535b353ed8fda,1039710545892110,2021-08-28 03:07:44,+10675,NEFT
15006,c3499f79fff7358,1084168249995420,2022-06-30 08:06:15,-25525,NEFT
15007,6d4986ddb2ffbb0,1039135132199350,2022-08-27 02:08:35,+32950,NEFT
15008,15290b9b08421c0,1073393299717520,2021-11-30 20:33:05,+16300,RTGS
15009,ff0a2463614876c,1088971133606190,2021-02-03 15:06:01,-59050,NEFT
15010,85f3ec2f4b35874,1074489384073990,2021-11-12 23:51:47,-50050,NEFT
15011,bb78d52ab2aed36,1047474755839750,2021-02-15 17:01:43,-57250,NEFT
15012,a9b9bc7b8b7058a,1069765287315940,2021-12-16 07:13:08,+39250,RTGS
15013,c30fcbde7d2ef86,1012039135413850,2022-03-29 09:19:39,-51850,Wire Transfer
15014,1f802a3a625ed0c,1060265530774070,2021-05-18 04:37:45,-14275,Cheque
15015,e69e365b2190004,1075096285759570,2022-06-21 20:57:56,-7300,Wire Transfer
15016,9e75f074c8c6aca,1014519407996840,2022-05-19 11:26:06,-36325,Cheque
15017,e3aa1d2cc35e2ca,1094606929705090,2022-02-18 06:53:54,-41950,Cheque
15018,ca398a477190d16,1077453629890230,2022-06-12 19:27:26,-50725,RTGS
15019,616bcef98f2c077,1076278548869280,2022-06-08 04:35:23,+56125,Cheque
15020,6b4d173c49f25bf,1069660242261530,2022-02-24 01:22:08,-16750,Cheque
15021,b517dd6b44b12a4,1080978497138760,2021-10-06 09:13:05,+22825,RTGS
15022,296e6ae1a216c52,1048340850163620,2021-05-06 16:55:49,-48250,NEFT
15023,f6a452cf0a703ed,1060605467744750,2022-08-17 05:20:36,+42850,Cheque
15024,81bccae8704e514,1052009310027070,2022-04-05 12:06:38,+33175,Wire Transfer
15025,a3488bcdd256157,1061606119434830,2021-01-12 02:19:23,+34750,RTGS
15026,d3564f659fc397b,1064277472472570,2021-04-17 10:08:26,-28000,NEFT
15027,b4702a7804bd02a,1014496874442920,2021-09-13 05:08:43,-1675,RTGS
15028,f04c0b21722a549,1062542306999820,2021-04-19 05:00:14,+7750,NEFT
15029,4fb0a9a50bea6a4,1088253934727450,2022-07-21 05:32:20,+1450,Cheque
15030,13b03e42ae8e7bc,1034974731384420,2022-07-01 14:16:03,-50050,Cheque
15031,122c7a75349ad53,1018931344809010,2021-02-01 22:15:39,-31150,NEFT
15032,9c75cd6b40f6899,1041437524559910,2021-09-24 14:20:58,-13150,RTGS
15033,aa10133df3b918f,1054625972515530,2021-05-14 21:20:46,-48025,Cheque
15034,a345906e4c6c76c,1079715404408590,2022-04-18 06:19:42,-43075,NEFT
15035,66d7e59ec9b1b17,1046707994559950,2022-08-21 11:31:50,+42175,Cheque
15036,a850a6a9f5a0014,1081339616317640,2021-04-15 08:23:50,+12025,Wire Transfer
15037,c3675f9887b9d61,1094966836700240,2021-02-03 01:34:40,-10900,Wire Transfer
15038,c2bc13fb810df83,1077914800955910,2021-04-11 13:23:15,+3250,NEFT
15039,184d81f9f63c601,1016116314839180,2022-09-01 01:11:39,+23725,RTGS
15040,090d55118ccf0ca,1090545894841890,2021-01-29 11:03:47,-20125,Wire Transfer
15041,e41b189553c453f,1018956352588870,2021-11-08 07:27:44,-21925,RTGS
15042,e57ae9e0dc1e6b5,1087576589781720,2021-08-16 14:54:03,-9100,RTGS
15043,e450ab7536b8afd,1034744118465680,2022-07-05 15:25:37,-51850,NEFT
15044,848de57f2a8c3f8,1067729720847590,2021-11-22 20:44:49,+54775,RTGS
15045,070992f91118bd4,1091455821623170,2022-09-14 04:25:40,-13600,Wire Transfer
15046,6365d2d10c16c20,1024456987916670,2022-07-06 12:57:41,-56800,RTGS
15047,692dc1821da99f6,1017136642400590,2021-06-13 02:35:07,+52075,Cheque
15048,c0e3167a82c44ba,1032118587977410,2022-06-30 05:46:26,-11800,RTGS
15049,d4a7f2b87169324,1085054328194460,2022-07-08 00:36:30,+5275,Cheque
15050,bf74db8717cfbd7,1037545518031210,2022-07-16 04:15:55,+10225,NEFT
15051,2344f9bef8df9a8,1027693738443280,2021-11-10 15:37:11,+9100,Wire Transfer
15052,ee48e4299be8a7f,1053866215751050,2022-02-16 10:40:01,-50500,NEFT
15053,10bf5dadc5a8d2e,1019069035218660,2021-05-31 20:33:04,-34075,RTGS
15054,2a3f0928552a450,1095825172281660,2022-06-19 14:59:36,-23500,NEFT
15055,a9d887e2808aaf9,1034262000113800,2021-04-08 01:38:05,-40150,NEFT
15056,5122a1bc5dec10b,1093674941136420,2021-04-28 04:19:06,+21250,RTGS
15057,c8d91338fcc0d1d,1024084832631070,2021-11-18 19:38:38,+11575,NEFT
15058,b707af317a67cef,1086632713271350,2021-12-05 00:22:11,+16525,RTGS
15059,3a0717b1fe27010,1040716636878760,2021-12-31 04:42:35,-10000,RTGS
15060,f609e252a603ab5,1041157898018660,2021-09-11 18:57:25,-43750,Wire Transfer
15061,417954f17ad83d2,1068765134804680,2022-03-22 03:43:22,+46675,Cheque
15062,b11fe480cbde214,1077401134975420,2022-05-01 00:01:42,-59725,Wire Transfer
15063,b2d663c33e73b94,1039673686167960,2021-03-20 05:05:13,-2350,Cheque
15064,8af3b7c81685699,1060682408416230,2022-09-28 11:23:51,+36775,NEFT
15065,a36137b1f5da0a3,1090808390527270,2021-11-01 01:07:35,+52525,Cheque
15066,b69eeb188ecbbe6,1085082416500060,2021-01-12 15:19:18,+11350,RTGS
15067,d192449d8d46e63,1067797877598530,2022-07-14 17:10:16,-33850,Wire Transfer
15068,b92a612a713e366,1017121787716760,2021-07-13 05:01:42,+41950,Cheque
15069,c5c99d09b3070d9,1073048706779500,2022-08-22 08:12:59,+9325,Cheque
15070,b8c1901917f57a7,1061523067667490,2021-01-29 00:29:46,-54775,Wire Transfer
15071,f26d10fb19a6701,1019795867310610,2022-07-02 08:46:20,-35200,Wire Transfer
15072,a81d5f02ec9f704,1081375580318550,2021-10-06 23:41:39,-36550,Cheque
15073,ff3c8e2748b9d5f,1026309080488000,2021-11-15 08:30:03,+17425,Cheque
15074,8fc233f3d0eb7f7,1063704906131270,2022-07-02 17:11:45,+41950,Wire Transfer
15075,2e7db361c3ae663,1055346603620120,2022-06-12 00:14:26,+22375,RTGS
15076,6e545f6ae6570ce,1088854330541730,2022-07-27 00:20:25,-44200,NEFT
15077,f833709254667f0,1087494861420440,2022-04-07 14:55:31,-7300,Wire Transfer
15078,9a4d7b32c1f6bbe,1026245774572800,2022-01-16 03:07:40,-2800,NEFT
15079,199fbf73db69996,1054385648892210,2022-01-30 14:46:02,+23050,Wire Transfer
15080,a97dab4df2bd783,1050873817357760,2022-08-08 18:12:49,-57250,Wire Transfer
15081,231a61b6b940281,1096105366809180,2021-04-23 01:11:23,+53875,Cheque
15082,96d7180074d1d60,1080675777104550,2021-10-03 11:31:54,+56125,Cheque
15083,c69a553393d3b23,1046006103812920,2021-04-11 03:09:44,+57250,RTGS
15084,d14cfb180f683ad,1048509807278770,2022-06-08 05:59:51,-46450,Wire Transfer
15085,17e2c5e81ce273f,1096656535802980,2022-06-18 02:12:20,+18325,Cheque
15086,fd9421f89478f51,1081194708146480,2022-03-24 07:15:15,-13825,NEFT
15087,74bd07b4f1ac369,1044889296640330,2021-08-05 05:00:54,-12925,NEFT
15088,7decaa3e4254697,1092720853740470,2022-07-21 16:46:37,+16300,Wire Transfer
15089,654f37479e1051e,1018321217208270,2021-05-01 07:08:39,-46675,RTGS
15090,362d0b8290a0d35,1013981963222990,2021-05-18 07:15:27,-48925,Cheque
15091,143de137033935f,1026939004779020,2021-09-30 02:49:23,-27100,NEFT
15092,050a22620d0f4c3,1043916538720850,2021-03-15 00:24:26,+27100,RTGS
15093,3cf18f2f7752acf,1012665709304050,2021-10-20 01:21:37,-24400,Wire Transfer
15094,55be7d0135448d2,1095309460874370,2022-07-15 15:26:02,+10000,Wire Transfer
15095,b3bd999c0a36206,1046673358435210,2021-09-11 03:44:11,-5275,RTGS
15096,76113a175c0cb35,1026857823525320,2021-06-05 14:12:49,-10675,NEFT
15097,0fef7bb68dd457a,1038690606426950,2022-01-06 00:50:01,-39925,Wire Transfer
15098,2c716cccf6dadb5,1059814389528530,2022-05-23 06:08:04,+45100,RTGS
15099,42b2bd40fc53a19,1080645003897420,2021-01-17 18:47:54,+26875,Wire Transfer
15100,247c3a6f778a34d,1078480715168750,2021-09-10 23:58:36,+12925,Cheque
15101,26fb569ef59dff2,1040403274080130,2022-04-22 04:39:52,+50275,RTGS
15102,a3fdc7df0a34bb3,1056097328298780,2021-06-17 18:38:25,-59950,NEFT
15103,d0e3b531f61790a,1059010194394820,2021-05-31 07:21:54,+23050,NEFT
15104,cbd8211aff0fa4d,1083674805344290,2021-11-02 18:18:48,+8650,RTGS
15105,2b573f8cab9df40,1013387026976920,2022-08-18 15:56:00,-49825,RTGS
15106,602b24fc1137ce9,1045834340607780,2022-04-14 15:05:56,+32275,NEFT
15107,d288eaa57baf170,1020655541811180,2021-08-13 03:02:12,+12250,Cheque
15108,89fbb4ae11918a0,1065348730006830,2021-12-12 00:57:11,-45550,Wire Transfer
15109,d743d995810df23,1022282180593770,2022-07-14 19:30:07,-39475,NEFT
15110,4ecd948f78c6f4c,1039744753262440,2021-01-05 01:35:11,-28675,Cheque
15111,9361ddfc844abcc,1015170966166510,2022-04-26 10:30:41,-1000,RTGS
15112,726f8a4a68ea351,1029873575127900,2021-07-03 07:18:05,-19225,RTGS
15113,d4343d0919e1d45,1052218603694060,2021-12-21 00:01:41,-1000,NEFT
15114,0a0eec46770791a,1049662038678530,2021-09-03 08:27:44,-44200,Cheque
15115,2af003068a9eaa6,1029393964852450,2021-10-30 03:17:53,-51850,NEFT
15116,8c3d6e1fc7e02fa,1096193568431820,2021-05-22 22:09:34,-9550,NEFT
15117,b60a23d36ecf987,1038040700656150,2021-02-21 02:54:47,-27550,Cheque
15118,f1c6ac6b1f95d8e,1085308432283910,2022-07-18 22:10:25,+36325,RTGS
15119,0de32fe088211c0,1092254360010080,2021-06-11 16:57:34,+45100,Cheque
15120,c6bacdc494f9932,1079891804956790,2022-08-03 08:10:20,-34300,Cheque
15121,8c7916bf09899bd,1051751204635840,2022-07-31 01:17:50,+18325,Wire Transfer
15122,6276e0342736606,1063632076425010,2022-09-04 19:33:23,-19225,RTGS
15123,528dda4a2a51463,1074060240415110,2022-08-18 20:50:37,+36550,RTGS
15124,4eab4f85314f401,1041831542314510,2022-04-01 05:22:24,-30025,NEFT
15125,8489635a5196de3,1077058941323670,2021-06-23 19:53:14,-16525,Wire Transfer
15126,b149aded949b755,1016350672389100,2022-09-20 08:37:33,+47350,RTGS
15127,54da469cb5a031d,1054715793082910,2022-03-28 04:54:54,-25075,NEFT
15128,8bbcabc63e9375c,1080528850053410,2021-07-18 14:23:33,-4375,Cheque
15129,e2ed23062ee16c7,1078123601210660,2021-12-24 10:01:28,+32275,Cheque
15130,2a0cd7c1e3c711d,1061523067667490,2021-02-10 12:21:09,-57700,Wire Transfer
15131,f08ea548c908c2b,1022917783325370,2021-01-22 18:37:00,+28900,NEFT
15132,f512beba9331e45,1034878972478010,2022-06-07 05:46:12,-38125,NEFT
15133,ed1b9a21426e3aa,1050843061938820,2021-02-13 08:37:39,+1675,Wire Transfer
15134,cb8afdd476b968c,1077014974075120,2021-08-21 17:43:05,+59725,RTGS
15135,74d0966b3256faa,1036950064295450,2021-03-12 02:06:35,+17425,NEFT
15136,3eb58fc60ffe6f9,1030378035060190,2021-11-17 08:51:16,-51850,Cheque
15137,2a17baf38c0f529,1044328456825520,2022-02-08 17:01:49,+13150,RTGS
15138,6e9308e2c8fea6c,1038441469222920,2022-08-12 22:04:32,+59725,NEFT
15139,fbe76819cc2fde7,1098960421501080,2022-06-27 20:00:56,+43525,NEFT
15140,39c5a13137bab6b,1082386892474290,2021-10-22 22:30:04,+45325,NEFT
15141,62108dd4382fd04,1053342169535750,2021-09-25 23:34:45,+25075,Wire Transfer
15142,957e0e7c6347f6d,1011585267101270,2021-02-04 01:07:05,+23950,NEFT
15143,c8ae5afd522b484,1057332717699750,2021-04-16 18:39:35,+53875,RTGS
15144,10706b35cf2a674,1014492765004940,2021-08-04 02:45:33,+24400,NEFT
15145,2ac023b364cdc98,1058068245040740,2022-01-06 07:42:20,-4825,NEFT
15146,a9032cff9a2bb7f,1045907013601310,2021-07-22 20:31:44,+16300,Wire Transfer
15147,e443305abd1fc2f,1051427626616680,2021-07-27 13:00:12,-48700,NEFT
15148,c01fde18af9ea7f,1037205735163680,2022-04-22 06:26:04,-11125,Cheque
15149,e802b28bd0a89a8,1053408468948530,2022-02-04 08:03:48,-46900,Cheque
15150,9b5c1b41e2d7449,1044022251810320,2022-02-08 06:15:57,-28450,RTGS
15151,81738aa77cca281,1071699313418080,2022-05-27 22:58:51,+45325,Wire Transfer
15152,1f26942155eba7e,1067512688881890,2022-09-10 14:28:09,-43750,NEFT
15153,052125d7994ec30,1035406578056840,2021-09-05 22:32:03,-50500,Wire Transfer
15154,01abc131435b703,1020389459796640,2022-05-11 03:08:32,-10900,Cheque
15155,bf5a8351ef24455,1034411797313130,2021-08-25 17:46:52,+13600,NEFT
15156,b15613e22c23520,1017836396815870,2022-04-19 17:22:25,+20575,Cheque
15157,23dc9575e8f3de9,1033812731615610,2021-01-02 19:59:42,-55675,Wire Transfer
15158,9c22a589cf99eab,1067353931815640,2022-02-07 08:39:37,+21700,Cheque
15159,105e11191c8b0eb,1025052792623850,2022-06-01 05:16:23,-43975,Wire Transfer
15160,9b71df519768811,1097217497106690,2022-09-22 18:58:23,+13375,NEFT
15161,db3276614ebf028,1063425185427490,2021-10-06 11:15:28,-57475,Wire Transfer
15162,2622e8c32e1fa49,1053113240248190,2022-05-17 15:41:53,-26425,Cheque
15163,9f29dbabdcb0d97,1059666443206620,2022-07-03 18:34:32,+17650,NEFT
15164,258320da07c4efd,1035918654064380,2022-08-02 15:45:19,+25975,RTGS
15165,93c940fd8dfc54b,1013060183734290,2021-04-27 12:33:14,-34975,Wire Transfer
15166,4040875699b05bd,1099280134814980,2021-04-19 15:13:24,-55675,RTGS
15167,6750da9d024f7d5,1030968058980820,2021-02-10 01:07:28,-52750,NEFT
15168,b14bec57ad6c4b0,1067351093244860,2021-07-07 04:46:50,-54775,Cheque
15169,d4768bee35594e0,1052258504788990,2021-07-18 13:08:54,-17875,RTGS
15170,5b39338f51f0d7d,1014482792223860,2021-11-15 03:58:06,-47125,Cheque
15171,f75f86a23a459bd,1094362231702880,2021-04-05 01:54:36,-13600,NEFT
15172,c6d93a8ff18cead,1054092200287330,2022-05-02 16:25:44,-2350,RTGS
15173,d47e4f771f2a055,1078215192179360,2021-05-16 07:02:29,+23500,NEFT
15174,2d440d8d712a989,1068684555398790,2021-06-12 10:35:05,-39475,Cheque
15175,edd32c9d81758b6,1032000044344850,2021-11-09 16:07:59,-58375,Cheque
